user_id,item_id,item_type,difficulty,nb_views,watch_percentage,rating,timestamp
4097,1649,1,4,0.24505223,1.0,10,1583424378
4097,1650,1,4,0.10252886,0.23,3,1583424407
4657,785,1,4,0.01937878,1.0,10,1583424422
4110,1632,1,4,0.093320504,1.0,10,1583424530
4811,633,1,3,0.027762506,0.92,10,1583424637
4110,1627,1,4,0.13139087,1.0,10,1583424804
4734,1047,2,4,0.07875206,1.0,10,1583424852
3994,1122,1,4,0.06102254,0.99,10,1583424977
4037,1115,1,4,0.10761407,1.0,10,1583425008
5015,63,1,2,1.0,1.0,10,1583425066
3994,1123,1,4,0.03930731,0.99,10,1583425121
3994,1177,1,4,0.06033535,1.0,10,1583425127
5015,64,1,2,0.4233095,1.0,10,1583425136
4734,953,2,4,0.30167675,1.0,10,1583425250
4110,1625,1,4,0.09524464,1.0,10,1583425293
4324,623,1,3,0.03119846,1.0,10,1583425302
4037,1100,1,4,0.015667949,1.0,10,1583425385
3994,1178,1,4,0.04411765,1.0,10,1583425683
5016,889,1,4,0.021440351,0.59,6,1583425767
3994,1179,1,4,0.045766905,1.0,10,1583426049
3998,1411,2,4,0.06830676,0.15,2,1583426088
4037,54,1,3,0.08562397,0.99,10,1583426159
4006,0,3,2,0.095107205,1.0,10,1583426352
4110,887,1,4,0.08754811,1.0,10,1583426656
4864,1107,1,4,0.027075317,0.07,1,1583426677
4864,1625,1,4,0.09524464,0.03,1,1583426695
4110,1637,1,4,0.15228148,1.0,10,1583426742
4057,261,1,3,0.03930731,1.0,10,1583427094
5016,887,1,4,0.08754811,1.0,10,1583427424
4005,887,1,4,0.08754811,1.0,10,1583427443
4037,64,1,2,0.4233095,1.0,10,1583427622
4105,50,2,2,0.04837823,1.0,10,1583427741
4037,62,1,3,0.086448595,1.0,10,1583427771
4057,1690,1,4,0.046591535,1.0,10,1583427795
4057,1695,1,4,0.014431006,1.0,10,1583427934
4110,1623,1,4,0.19612424,1.0,10,1583427936
4110,1631,1,4,0.15475535,1.0,10,1583428022
4057,1696,1,4,0.016904892,1.0,10,1583428132
4057,1697,1,4,0.014705882,1.0,10,1583428251
4037,1102,1,4,0.026250686,1.0,10,1583428287
4057,1698,1,4,0.017454645,1.0,10,1583428439
3986,62,1,3,0.086448595,1.0,10,1583428489
3986,60,1,3,0.0522265,1.0,10,1583428568
4037,1529,1,4,0.0056349644,1.0,10,1583428577
4770,1118,1,4,0.048653107,0.15,2,1583428612
4770,1119,1,4,0.049340297,0.19,2,1583428621
4057,1181,1,4,0.054562945,0.2,2,1583428626
4770,1120,1,4,0.03793293,1.0,10,1583428643
3986,68,1,4,0.128917,1.0,10,1583428949
4864,212,1,2,0.066520065,0.26,3,1583429634
5018,1348,3,4,0.052501373,0.32,4,1583430081
4864,915,3,4,0.018004399,0.17,2,1583430098
4864,711,3,4,0.056349643,0.04,1,1583430268
4379,1692,1,4,0.020478284,1.0,10,1583435223
4379,1691,1,4,0.017454645,1.0,10,1583435290
4379,1625,1,4,0.09524464,1.0,10,1583435358
4379,1441,1,4,0.014293568,1.0,10,1583435428
4379,1401,1,4,0.015393073,1.0,10,1583435490
4118,52,1,2,0.34840572,1.0,10,1583437085
4118,53,1,2,0.116410114,1.0,10,1583437184
4118,26,2,2,0.10156679,0.95,10,1583437363
4379,152,1,3,0.0731171,1.0,10,1583437412
5011,63,1,2,1.0,1.0,10,1583437422
4379,153,1,3,0.009070918,1.0,10,1583437631
5019,1088,3,4,0.039994504,1.0,10,1583437716
4118,6,3,4,0.021852667,1.0,10,1583438075
4775,37,2,2,0.058411215,0.81,9,1583439047
4775,1114,1,4,0.63262784,0.99,10,1583439680
4775,1115,1,4,0.10761407,1.0,10,1583439732
4775,1118,1,4,0.048653107,1.0,10,1583439804
4775,1119,1,4,0.049340297,1.0,10,1583439947
4775,1120,1,4,0.03793293,1.0,10,1583440127
4775,1116,1,4,0.07916438,0.99,10,1583440342
4118,2,3,4,0.033672348,1.0,10,1583442375
3531,1690,1,4,0.046591535,1.0,10,1583443375
3531,1692,1,4,0.020478284,1.0,10,1583443502
3531,1694,1,4,0.052501373,1.0,10,1583443554
3531,1697,1,4,0.014705882,1.0,10,1583443784
4118,34,2,2,0.064321056,0.68,7,1583444619
3510,607,1,4,0.047553603,0.86,9,1583444839
3531,689,2,4,0.24409015,1.0,10,1583444848
3531,690,2,3,0.066382624,1.0,10,1583445033
620,180,1,4,0.03353491,1.0,10,1583445369
620,1689,1,4,0.02308961,1.0,10,1583445670
620,1685,1,4,0.037520617,0.64,7,1583445835
620,1493,1,4,0.12809236,0.94,10,1583445928
4118,1504,3,4,0.050577242,1.0,10,1583453521
4118,31,2,2,0.17853215,0.48,5,1583455813
4118,608,1,4,0.14307311,0.27,3,1583456126
4118,609,1,4,0.17509621,0.21,3,1583456159
4118,610,1,4,0.032847717,0.31,4,1583456259
4118,61,1,3,0.06761957,0.32,4,1583456286
4118,611,1,4,0.044392522,0.26,3,1583456371
4073,1,3,2,0.05964816,1.0,10,1583483501
4103,1647,1,1,0.23240791,1.0,10,1583483601
4103,1328,1,4,0.16300166,1.0,10,1583483736
4103,1329,1,4,0.06473337,1.0,10,1583483838
4103,1330,1,4,0.22429906,1.0,10,1583483910
4103,1331,1,4,0.14870808,1.0,10,1583483952
4103,1332,1,4,0.26264432,0.99,10,1583484016
4103,1333,1,4,0.036695987,0.96,10,1583484054
3986,67,1,3,0.19007696,1.0,10,1583484056
4103,1334,1,4,0.09606927,0.99,10,1583484170
4103,1506,1,1,0.052501373,0.99,10,1583484273
3986,71,1,4,0.028037382,1.0,10,1583484587
2426,1637,1,4,0.15228148,1.0,10,1583485385
5020,26,2,2,0.10156679,0.18,2,1583485570
133,1332,1,4,0.26264432,0.99,10,1583485946
4959,1348,3,4,0.052501373,0.73,8,1583487667
2779,1497,3,4,0.03490929,1.0,10,1583487708
5021,1348,3,4,0.052501373,0.98,10,1583487927
3683,672,1,4,0.33947223,1.0,10,1583488086
4864,1410,2,4,0.061297417,0.13,2,1583488228
3683,673,1,4,0.2762507,1.0,10,1583488305
3683,674,1,4,0.25219902,1.0,10,1583488534
1110,681,1,4,0.049615175,0.98,10,1583488769
1110,682,1,4,0.050164927,1.0,10,1583488998
4315,1591,1,4,0.02611325,0.1,1,1583489197
4315,1601,1,4,0.0061847167,0.05,1,1583489216
1110,683,1,4,0.0446674,1.0,10,1583489226
4315,1643,1,4,0.105002746,0.05,1,1583489230
1110,684,1,4,0.035184167,0.98,10,1583489493
1110,685,1,4,0.037520617,1.0,10,1583490128
1110,686,1,4,0.03573392,1.0,10,1583490636
1110,687,1,4,0.029274326,0.04,1,1583490742
1110,687,1,4,0.029274326,1.0,10,1583490742
4292,691,3,4,0.020478284,0.91,10,1583491540
1110,1641,1,4,0.30195162,1.0,10,1583491546
5013,259,1,3,0.20148434,1.0,10,1583491795
4354,1223,1,4,0.054150634,0.64,7,1583495077
5011,1411,2,4,0.06830676,0.13,2,1583495082
4002,52,1,2,0.34840572,1.0,10,1583496387
4985,21,3,4,0.03862012,0.09,1,1583496533
4103,916,1,3,0.12396921,1.0,10,1583496565
4985,44,2,2,0.055387575,0.12,2,1583496681
4985,45,2,2,0.098130845,0.13,2,1583496712
3991,50,2,2,0.04837823,1.0,10,1583497267
3991,1623,1,4,0.19612424,1.0,10,1583497560
3981,57,1,4,0.042743266,1.0,10,1583501392
3985,1566,1,4,0.061297417,1.0,10,1583501780
4103,917,1,2,0.09551951,1.0,10,1583502083
3981,54,1,3,0.08562397,1.0,10,1583502623
2840,697,3,4,0.039719626,1.0,10,1583502819
4597,672,1,4,0.33947223,1.0,10,1583503236
2840,1348,3,4,0.052501373,0.73,8,1583503237
5022,1407,1,4,0.022127543,0.51,6,1583503828
2840,604,3,4,0.10225399,0.33,4,1583504559
1110,713,2,4,0.29947773,1.0,10,1583504773
3553,1067,1,4,0.1275426,0.34,4,1583504846
1110,525,2,4,0.13936229,0.45,5,1583505074
3008,618,1,4,0.062671795,1.0,10,1583505980
2705,1332,1,4,0.26264432,0.99,10,1583506062
4484,1332,1,4,0.26264432,0.97,10,1583506288
2643,1637,1,4,0.15228148,0.9,9,1583506309
5022,1088,3,4,0.039994504,0.86,9,1583506386
2643,1044,2,4,0.050852116,1.0,10,1583506534
4175,1410,2,4,0.061297417,0.74,8,1583506716
2643,1045,2,4,0.018416712,1.0,10,1583506731
2643,1046,2,4,0.013606377,1.0,10,1583506905
2550,1332,1,4,0.26264432,0.99,10,1583507072
3593,31,2,2,0.17853215,0.94,10,1583507131
2312,608,1,4,0.14307311,1.0,10,1583507142
2312,609,1,4,0.17509621,1.0,10,1583507306
2550,1643,1,4,0.105002746,0.96,10,1583507391
4622,22,3,4,0.09002199,0.18,2,1583507413
2550,1591,1,4,0.02611325,1.0,10,1583507501
2312,52,1,2,0.34840572,1.0,10,1583507533
2550,1592,1,4,0.009483232,0.93,10,1583507588
2550,1593,1,4,0.0075590983,0.99,10,1583507648
2550,1594,1,4,0.0061847167,0.8,8,1583507726
2550,1595,1,4,0.008383728,0.64,7,1583507810
3576,1690,1,4,0.046591535,1.0,10,1583507894
3576,1691,1,4,0.017454645,1.0,10,1583508020
3576,1692,1,4,0.020478284,1.0,10,1583508098
3576,1693,1,4,0.02157779,1.0,10,1583508147
3576,1694,1,4,0.052501373,1.0,10,1583508224
648,1332,1,4,0.26264432,0.99,10,1583508281
3414,1639,1,4,0.19337548,1.0,10,1583508508
3576,1695,1,4,0.014431006,1.0,10,1583508987
3576,1696,1,4,0.016904892,1.0,10,1583509279
3576,1697,1,4,0.014705882,1.0,10,1583509391
3576,1698,1,4,0.017454645,1.0,10,1583509655
4992,1647,1,1,0.23240791,1.0,10,1583509792
3576,1666,1,4,0.017317208,0.02,1,1583509803
4992,1328,1,4,0.16300166,1.0,10,1583509900
4992,1329,1,4,0.06473337,1.0,10,1583509957
3576,1630,1,4,0.36338648,1.0,10,1583509985
3252,1332,1,4,0.26264432,0.99,10,1583509994
4992,1330,1,4,0.22429906,1.0,10,1583510044
4992,1331,1,4,0.14870808,1.0,10,1583510084
4992,1332,1,4,0.26264432,0.98,10,1583510147
4992,1333,1,4,0.036695987,0.99,10,1583510226
4992,1334,1,4,0.09606927,0.99,10,1583510268
4992,1506,1,1,0.052501373,0.97,10,1583510322
3576,1317,1,4,0.17921935,1.0,10,1583510369
3576,1431,1,4,0.049340297,1.0,10,1583510539
3576,1432,1,4,0.031061022,1.0,10,1583510666
5027,1637,1,4,0.15228148,1.0,10,1583510729
3576,1433,1,4,0.030373832,1.0,10,1583510739
4992,1335,1,4,0.108026385,1.0,10,1583510742
4992,1336,1,4,0.056212205,1.0,10,1583510785
4992,1337,1,4,0.038894996,0.99,10,1583510824
5026,31,2,2,0.17853215,0.99,10,1583511042
3685,700,1,4,0.047553603,1.0,10,1583511131
4992,857,1,2,0.054562945,1.0,10,1583511144
3576,1434,1,4,0.029136889,0.99,10,1583511173
514,1332,1,4,0.26264432,0.08,1,1583511202
4992,858,1,2,0.09868059,1.0,10,1583511236
3576,1435,1,4,0.02597581,1.0,10,1583511243
3576,163,1,2,0.047553603,1.0,10,1583511316
3576,164,1,2,0.036833424,1.0,10,1583511452
4992,859,1,2,0.022952171,1.0,10,1583511461
3685,701,1,4,0.047141287,1.0,10,1583511486
4992,860,1,2,0.03642111,1.0,10,1583511640
4992,861,1,2,0.020615723,1.0,10,1583511790
3576,166,1,2,0.045079716,1.0,10,1583511849
4992,862,1,3,0.027625069,1.0,10,1583511912
2000,1348,3,4,0.052501373,0.46,5,1583512095
3576,167,1,2,0.02597581,1.0,10,1583512191
4992,863,1,3,0.048790544,1.0,10,1583512212
4992,864,1,3,0.06006047,1.0,10,1583512350
4992,865,1,3,0.06308411,1.0,10,1583512538
4992,866,1,3,0.04411765,1.0,10,1583512656
4992,867,1,2,0.04769104,1.0,10,1583512791
4992,868,1,2,0.044255085,0.96,10,1583512871
4992,869,1,2,0.022677295,1.0,10,1583513025
2000,1231,3,4,0.032297965,0.15,2,1583513028
4992,870,1,2,0.06706982,1.0,10,1583513171
4992,871,1,2,0.048103355,1.0,10,1583513303
2256,1348,3,4,0.052501373,0.11,2,1583514741
1174,63,1,2,1.0,1.0,10,1583515110
3888,213,1,2,0.046041783,0.79,8,1583515344
3888,1411,2,4,0.06830676,0.13,2,1583516084
4175,1230,2,4,0.02982408,0.31,4,1583518216
778,1332,1,4,0.26264432,1.0,10,1583521744
5031,52,1,2,0.34840572,1.0,10,1583525968
2962,1623,1,4,0.19612424,0.04,1,1583527277
3903,1332,1,4,0.26264432,0.99,10,1583528478
4072,604,3,4,0.10225399,1.0,10,1583528492
1704,858,1,2,0.09868059,0.01,1,1583529819
1704,604,3,4,0.10225399,0.03,1,1583529958
3221,256,1,3,0.14898296,1.0,10,1583532656
3221,258,1,3,0.034496978,1.0,10,1583533223
1704,1497,3,4,0.03490929,0.02,1,1583540888
2426,1411,2,4,0.06830676,0.15,2,1583554364
3668,711,3,4,0.056349643,1.0,10,1583556300
5025,1625,1,4,0.09524464,0.94,10,1583573143
3892,1332,1,4,0.26264432,0.99,10,1583582207
4249,1643,1,4,0.105002746,1.0,10,1583590172
1201,855,3,4,0.014018691,0.05,1,1583592027
1201,259,1,3,0.20148434,1.0,10,1583592442
1429,1639,1,4,0.19337548,1.0,10,1583601902
5033,1403,3,4,0.113523915,0.99,10,1583602639
5033,609,1,4,0.17509621,0.94,10,1583606436
2978,718,1,4,0.092083566,1.0,10,1583606726
5033,1643,1,4,0.105002746,1.0,10,1583606867
5033,259,1,3,0.20148434,1.0,10,1583607722
5035,31,2,2,0.17853215,0.91,10,1583660968
5036,43,2,2,0.050302364,1.0,10,1583671986
5036,1643,1,4,0.105002746,0.97,10,1583672406
5036,1327,3,4,0.037520617,0.06,1,1583673241
5037,46,2,2,0.09304563,1.0,10,1583681766
5037,1641,1,4,0.30195162,1.0,10,1583683297
5037,673,1,4,0.2762507,1.0,10,1583683750
5037,672,1,4,0.33947223,1.0,10,1583684139
5037,674,1,4,0.25219902,1.0,10,1583685148
5010,953,2,4,0.30167675,0.9,9,1583686457
5038,1403,3,4,0.113523915,0.47,5,1583686724
5010,42,2,2,0.07078065,0.75,8,1583689266
4118,10,3,4,0.058411215,1.0,10,1583691001
4118,13,3,4,0.0208906,0.98,10,1583699723
4118,16,3,4,0.022127543,0.99,10,1583701147
4118,1497,3,4,0.03490929,0.99,10,1583702684
4118,1565,1,4,0.086448595,0.99,10,1583706454
4118,1115,1,4,0.10761407,1.0,10,1583706778
5039,31,2,2,0.17853215,0.68,7,1583706803
4118,32,2,2,0.08686091,0.91,10,1583707112
4118,36,2,2,0.024051677,0.45,5,1583707374
4118,38,2,2,0.03573392,0.44,5,1583707519
5039,672,1,4,0.33947223,0.74,8,1583708158
5040,608,1,4,0.14307311,1.0,10,1583741676
5040,609,1,4,0.17509621,1.0,10,1583741824
5040,52,1,2,0.34840572,1.0,10,1583742328
3254,1332,1,4,0.26264432,0.99,10,1583742743
3254,65,1,2,0.38771302,0.35,4,1583742815
4097,1497,3,4,0.03490929,0.07,1,1583743226
1162,1411,2,4,0.06830676,0.13,2,1583743399
1162,1410,2,4,0.061297417,0.23,3,1583743482
597,1643,1,4,0.105002746,1.0,10,1583744457
2533,14,3,4,0.020478284,0.62,7,1583745924
5042,237,1,2,0.26346895,0.99,10,1583746309
4812,1067,1,4,0.1275426,1.0,10,1583746596
5042,1649,1,4,0.24505223,1.0,10,1583746894
5041,36,2,2,0.024051677,0.34,4,1583746902
5042,1650,1,4,0.10252886,0.71,8,1583746949
5041,63,1,2,1.0,1.0,10,1583747171
5042,1631,1,4,0.15475535,1.0,10,1583747175
2573,52,1,2,0.34840572,0.95,10,1583747480
1620,1360,3,4,0.065008245,0.34,4,1583748119
4812,618,1,4,0.062671795,1.0,10,1583748816
2573,238,1,4,0.14637163,1.0,10,1583748909
2779,715,2,4,0.10706432,1.0,10,1583749046
2573,256,1,3,0.14898296,1.0,10,1583749100
5042,238,1,4,0.14637163,0.68,7,1583749169
2779,698,1,4,0.1884277,1.0,10,1583749354
2573,614,1,2,0.19997251,0.96,10,1583749378
2779,699,1,4,0.13207807,1.0,10,1583749556
2573,615,1,2,0.10514019,1.0,10,1583749581
2119,1639,1,4,0.19337548,1.0,10,1583749964
2573,616,1,4,0.07985157,1.0,10,1583750108
2119,953,2,4,0.30167675,1.0,10,1583750231
597,1410,2,4,0.061297417,0.99,10,1583750281
2779,700,1,4,0.047553603,1.0,10,1583750453
2119,1637,1,4,0.15228148,1.0,10,1583750527
2573,618,1,4,0.062671795,1.0,10,1583750574
2119,1062,2,4,0.112561844,1.0,10,1583750625
2573,672,1,4,0.33947223,1.0,10,1583750772
2119,1047,2,4,0.07875206,1.0,10,1583750832
3576,1436,1,4,0.040544257,1.0,10,1583750922
2119,1063,2,4,0.10101704,1.0,10,1583751024
1,915,3,4,0.018004399,0.0,1,1583751117
1,63,1,2,1.0,0.35,4,1583751146
5033,64,1,2,0.4233095,0.05,1,1583751409
3576,168,1,2,0.08438703,1.0,10,1583751449
5043,1639,1,4,0.19337548,0.02,1,1583751510
2779,701,1,4,0.047141287,1.0,10,1583751613
5044,1348,3,4,0.052501373,0.0,1,1583751646
3989,1494,1,4,0.025700934,0.45,5,1583751723
5033,1413,1,2,0.09167125,0.66,7,1583751782
3901,1317,1,4,0.17921935,1.0,10,1583751893
2573,857,1,2,0.054562945,0.33,4,1583751947
3901,41,2,2,0.050027486,1.0,10,1583751952
5043,618,1,4,0.062671795,0.47,5,1583752031
402,1643,1,4,0.105002746,0.45,5,1583752573
402,1591,1,4,0.02611325,0.34,4,1583752617
402,1592,1,4,0.009483232,0.49,5,1583752639
402,1593,1,4,0.0075590983,0.18,2,1583752669
4039,23,3,4,0.04989005,1.0,10,1583752670
402,1594,1,4,0.0061847167,0.51,6,1583752684
2373,1566,1,4,0.061297417,0.43,5,1583753015
2573,979,1,4,0.014293568,0.87,9,1583753193
516,1641,1,4,0.30195162,0.27,3,1583753223
3576,170,1,2,0.09703133,1.0,10,1583753765
5019,1348,3,4,0.052501373,1.0,10,1583753886
4073,858,1,2,0.09868059,1.0,10,1583754442
4073,860,1,2,0.03642111,1.0,10,1583754710
4118,15,3,4,0.029549202,1.0,10,1583755303
5048,1411,2,4,0.06830676,0.15,2,1583755405
597,1348,3,4,0.052501373,0.16,2,1583755541
5048,64,1,2,0.4233095,1.0,10,1583755603
2779,1570,1,4,0.0208906,1.0,10,1583755621
5048,67,1,3,0.19007696,0.65,7,1583755809
2779,1571,1,4,0.03119846,1.0,10,1583755821
3314,63,1,2,1.0,1.0,10,1583755835
2779,1572,1,4,0.023227047,1.0,10,1583755935
4118,14,3,4,0.020478284,1.0,10,1583756067
4073,861,1,2,0.020615723,1.0,10,1583756249
4073,862,1,3,0.027625069,1.0,10,1583756414
5049,52,1,2,0.34840572,1.0,10,1583756704
4020,859,1,2,0.022952171,1.0,10,1583756947
4118,1232,3,4,0.027350193,0.9,9,1583757131
2779,1573,1,4,0.01649258,1.0,10,1583757358
2779,1574,1,4,0.012094557,1.0,10,1583759105
2779,1575,1,4,0.016630016,1.0,10,1583759226
3576,171,1,2,0.043980207,1.0,10,1583759277
2779,1576,1,4,0.029274326,1.0,10,1583759298
5051,1637,1,4,0.15228148,0.09,1,1583759483
2779,1577,1,4,0.016767455,1.0,10,1583759888
2779,1578,1,4,0.017592084,1.0,10,1583760088
2779,1579,1,4,0.016767455,1.0,10,1583760190
4020,860,1,2,0.03642111,1.0,10,1583760494
3576,1144,1,4,0.02446399,1.0,10,1583760530
2779,35,2,2,0.072704785,1.0,10,1583760566
3576,1145,1,4,0.025838373,1.0,10,1583760618
4020,861,1,2,0.020615723,0.84,9,1583760671
5050,63,1,2,1.0,0.27,3,1583760915
2779,50,2,2,0.04837823,1.0,10,1583760918
3576,1146,1,4,0.02006597,1.0,10,1583760920
5050,26,2,2,0.10156679,0.11,2,1583761183
3901,31,2,2,0.17853215,1.0,10,1583761335
3576,1147,1,4,0.024876306,1.0,10,1583761425
3576,1148,1,4,0.016904892,1.0,10,1583761545
3981,1690,1,4,0.046591535,1.0,10,1583762104
3981,1691,1,4,0.017454645,1.0,10,1583762283
4299,1327,3,4,0.037520617,1.0,10,1583762292
3981,1692,1,4,0.020478284,1.0,10,1583762548
3576,172,1,3,0.05662452,0.99,10,1583762557
3981,1695,1,4,0.014431006,1.0,10,1583762805
3981,1696,1,4,0.016904892,1.0,10,1583762946
3576,173,1,3,0.10060473,1.0,10,1583763074
3981,1697,1,4,0.014705882,1.0,10,1583763272
4091,63,1,2,1.0,1.0,10,1583763836
5052,237,1,2,0.26346895,0.6,6,1583764109
4091,37,2,2,0.058411215,1.0,10,1583764150
4992,1348,3,4,0.052501373,0.82,9,1583764157
4052,1690,1,4,0.046591535,1.0,10,1583764165
5052,1631,1,4,0.15475535,0.99,10,1583764251
3576,174,1,3,0.025563497,1.0,10,1583764450
597,1411,2,4,0.06830676,0.15,2,1583764514
4052,1696,1,4,0.016904892,0.83,9,1583764599
4052,1697,1,4,0.014705882,1.0,10,1583764690
3901,157,1,3,0.10527763,1.0,10,1583764726
4039,1444,2,4,0.10197911,1.0,10,1583764729
4774,1114,1,4,0.63262784,0.99,10,1583764740
492,524,2,4,0.22828478,1.0,10,1583764743
3576,175,1,3,0.042468388,1.0,10,1583764766
4039,56,1,4,0.10761407,1.0,10,1583764898
4682,1628,1,4,0.019103903,1.0,10,1583764909
3975,1690,1,4,0.046591535,1.0,10,1583764999
3901,176,1,4,0.08122595,1.0,10,1583765102
3975,1691,1,4,0.017454645,1.0,10,1583765129
4039,57,1,4,0.042743266,1.0,10,1583765198
3975,1694,1,4,0.052501373,1.0,10,1583765213
3975,1695,1,4,0.014431006,1.0,10,1583765322
492,714,2,4,0.045629468,1.0,10,1583765377
4052,1698,1,4,0.017454645,1.0,10,1583765384
3975,1697,1,4,0.014705882,1.0,10,1583765467
4934,915,3,4,0.018004399,0.01,1,1583765490
4052,1691,1,4,0.017454645,1.0,10,1583765526
4052,1692,1,4,0.020478284,1.0,10,1583765600
4052,1693,1,4,0.02157779,1.0,10,1583765649
4052,1694,1,4,0.052501373,1.0,10,1583765729
4052,1695,1,4,0.014431006,1.0,10,1583765884
3975,31,2,2,0.17853215,0.95,10,1583765983
492,713,2,4,0.29947773,1.0,10,1583766031
5052,1649,1,4,0.24505223,0.06,1,1583766400
4774,1115,1,4,0.10761407,1.0,10,1583766493
492,853,2,4,0.044529963,1.0,10,1583766592
4774,1116,1,4,0.07916438,1.0,10,1583766635
3975,1515,1,4,0.037383176,1.0,10,1583766671
4943,20,3,4,0.044255085,0.6,6,1583766718
4992,1630,1,4,0.36338648,1.0,10,1583766719
492,1335,1,4,0.108026385,1.0,10,1583766764
4774,1117,1,4,0.1397746,0.99,10,1583766782
492,1336,1,4,0.056212205,1.0,10,1583766806
492,1337,1,4,0.038894996,0.99,10,1583766867
4774,1118,1,4,0.048653107,1.0,10,1583766965
492,857,1,2,0.054562945,1.0,10,1583766967
4037,1114,1,4,0.63262784,0.99,10,1583766994
4774,1119,1,4,0.049340297,1.0,10,1583767048
492,858,1,2,0.09868059,0.99,10,1583767061
4992,1317,1,4,0.17921935,0.71,8,1583767253
492,859,1,2,0.022952171,0.94,10,1583767282
4774,1120,1,4,0.03793293,1.0,10,1583767563
4774,1121,1,4,0.20753162,1.0,10,1583767604
4774,1122,1,4,0.06102254,0.99,10,1583767669
492,860,1,2,0.03642111,0.04,1,1583768489
492,860,1,2,0.03642111,1.0,10,1583768489
3975,33,2,2,0.0417812,1.0,10,1583768648
492,861,1,2,0.020615723,1.0,10,1583768747
492,862,1,3,0.027625069,1.0,10,1583768876
4775,1117,1,4,0.1397746,0.99,10,1583769051
492,864,1,3,0.06006047,1.0,10,1583769229
2779,702,1,4,0.036146235,1.0,10,1583769414
492,865,1,3,0.06308411,1.0,10,1583769440
2779,703,1,4,0.24752611,1.0,10,1583769572
3995,3,3,2,0.026525563,1.0,10,1583769801
4918,1369,1,4,0.024326554,1.0,10,1583769948
5056,1649,1,4,0.24505223,1.0,10,1583770161
492,866,1,3,0.04411765,1.0,10,1583770162
492,867,1,2,0.04769104,1.0,10,1583770294
492,868,1,2,0.044255085,1.0,10,1583770378
492,869,1,2,0.022677295,1.0,10,1583770522
492,870,1,2,0.06706982,0.88,9,1583770674
5057,63,1,2,1.0,1.0,10,1583770697
492,871,1,2,0.048103355,1.0,10,1583770791
2779,704,1,4,0.033122595,1.0,10,1583771358
492,1403,3,4,0.113523915,1.0,10,1583771444
2779,705,1,4,0.015393073,1.0,10,1583771574
3096,1639,1,4,0.19337548,0.49,5,1583771619
3995,1682,1,4,0.12218252,1.0,10,1583771667
3096,953,2,4,0.30167675,0.45,5,1583771676
3995,1683,1,4,0.06184717,1.0,10,1583771783
4103,0,3,2,0.095107205,0.98,10,1583772643
3096,698,1,4,0.1884277,0.05,1,1583773330
3096,699,1,4,0.13207807,0.1,1,1583773347
3096,701,1,4,0.047141287,0.48,5,1583773383
4149,52,1,2,0.34840572,0.26,3,1583773499
4149,54,1,3,0.08562397,1.0,10,1583773578
4149,53,1,2,0.116410114,0.72,8,1583774382
4301,953,2,4,0.30167675,0.28,3,1583774633
4301,1231,3,4,0.032297965,0.08,1,1583774734
4379,78,1,2,0.032847717,1.0,10,1583775616
4379,73,1,4,0.024051677,1.0,10,1583775893
3576,1140,1,4,0.02680044,1.0,10,1583775966
4379,79,1,2,0.020753162,1.0,10,1583776120
4149,55,1,4,0.07517867,1.0,10,1583776146
4379,80,1,2,0.019928532,1.0,10,1583776253
4149,56,1,4,0.10761407,1.0,10,1583776267
3576,1141,1,4,0.02597581,1.0,10,1583776275
4379,85,1,2,0.015118197,1.0,10,1583776542
4149,57,1,4,0.042743266,0.81,9,1583776631
4379,87,1,2,0.021715228,1.0,10,1583776738
4350,1444,2,4,0.10197911,0.76,8,1583776889
4149,59,1,4,0.044255085,0.98,10,1583776924
4379,88,1,3,0.014431006,1.0,10,1583776925
4149,60,1,3,0.0522265,0.93,10,1583777145
4149,61,1,3,0.06761957,1.0,10,1583777329
4149,62,1,3,0.086448595,1.0,10,1583777529
4149,610,1,4,0.032847717,1.0,10,1583777696
4149,611,1,4,0.044392522,0.71,8,1583777776
4149,612,1,4,0.0208906,0.45,5,1583777855
4149,613,1,4,0.038894996,1.0,10,1583777946
1764,854,2,4,0.06006047,1.0,10,1583778692
4379,90,1,3,0.029549202,1.0,10,1583780232
4379,91,1,3,0.015255635,1.0,10,1583780531
4963,1348,3,4,0.052501373,0.82,9,1583782304
4963,1411,2,4,0.06830676,0.15,2,1583783910
4118,7,3,4,0.031335898,0.4,4,1583784385
4118,9,3,4,0.033260033,1.0,10,1583784629
4118,20,3,4,0.044255085,0.47,5,1583784880
3510,1332,1,4,0.26264432,0.72,8,1583785386
3510,1331,1,4,0.14870808,1.0,10,1583785432
4254,45,2,2,0.098130845,0.89,9,1583796902
492,1565,1,4,0.086448595,1.0,10,1583828670
492,1566,1,4,0.061297417,0.84,9,1583828823
492,1567,1,4,0.032572843,1.0,10,1583828968
492,1568,1,4,0.03504673,1.0,10,1583829144
492,1682,1,4,0.12218252,1.0,10,1583829526
492,1686,1,4,0.09606927,1.0,10,1583829693
492,1685,1,4,0.037520617,0.99,10,1583829774
492,1684,1,4,0.06693238,1.0,10,1583829868
492,1683,1,4,0.06184717,1.0,10,1583830008
4073,863,1,3,0.048790544,1.0,10,1583830371
492,1687,1,4,0.041368883,0.99,10,1583830489
4037,1116,1,4,0.07916438,1.0,10,1583831014
4037,34,2,2,0.064321056,1.0,10,1583831432
3539,10,3,4,0.058411215,1.0,10,1583831777
4037,2,3,4,0.033672348,1.0,10,1583831783
