user_id,item_id,item_type,difficulty,nb_views,watch_percentage,rating
9447,1089,1,4,0.35437825,0.69,7
7044,1549,1,4,0.0050782324,1.0,10
6713,1846,1,2,0.044057097,1.0,10
9981,614,1,2,0.20107055,1.0,10
2506,174,1,3,0.026900906,1.0,10
5237,1633,1,4,0.1014274,0.45,5
5710,1885,1,4,0.13875927,1.0,10
4985,23,3,4,0.05119407,1.0,10
4617,1118,1,4,0.049958825,1.0,10
4067,1233,1,4,0.043782596,1.0,10
3874,2012,1,4,0.0046664835,1.0,10
1262,73,1,4,0.025391161,1.0,10
2081,1743,1,3,0.023469668,1.0,10
55,1756,1,4,0.046115838,1.0,10
8123,1328,1,4,0.16415043,1.0,10
3546,131,1,4,0.01729344,1.0,10
9164,159,1,1,0.07164425,1.0,10
9225,63,1,2,1.0,0.05,1
10001,1435,1,4,0.027312655,1.0,10
1398,614,1,2,0.20107055,1.0,10
1585,639,1,4,0.043782596,1.0,10
3982,253,1,3,0.027861653,0.86,9
1631,626,1,4,0.040900357,1.0,10
3678,1868,2,4,0.21863848,1.0,10
4374,1637,1,4,0.15344496,1.0,10
8546,1389,3,4,0.02594016,1.0,10
1444,887,1,4,0.08880044,0.8,8
8862,1093,1,4,0.04803733,1.0,10
3898,1692,1,4,0.021822674,0.97,10
3171,1915,1,3,0.45059016,1.0,10
1922,256,1,3,0.15015097,1.0,10
10327,1634,1,4,0.018116936,1.0,10
3874,100,1,4,0.013587702,1.0,10
10427,635,1,4,0.030332144,1.0,10
6610,1835,1,4,0.05119407,1.0,10
3898,1155,1,4,0.022371672,1.0,10
9969,1054,1,4,0.009744716,1.0,10
8552,1931,1,4,0.009607466,1.0,10
10530,1180,1,4,0.038429864,1.0,10
9001,58,1,3,0.057370298,1.0,10
4784,1458,1,4,0.003431238,1.0,10
4926,1075,1,4,0.04282185,1.0,10
7409,1569,1,4,0.13670053,0.99,10
4713,1348,3,4,0.053801812,1.0,10
4985,1403,3,4,0.114740595,0.99,10
5439,1641,1,4,0.3029097,1.0,10
4118,1373,1,4,0.010705463,0.17,2
8417,1366,1,4,0.08468296,1.0,10
4308,63,1,2,1.0,1.0,10
7314,524,2,4,0.22934395,1.0,10
3543,1180,1,4,0.038429864,1.0,10
7578,1742,1,2,0.046527587,1.0,10
2813,1124,1,4,0.082898706,0.99,10
6053,1069,1,4,0.02566566,1.0,10
4598,1403,3,4,0.114740595,0.99,10
4759,26,2,2,0.10279989,0.14,2
9275,1333,1,4,0.03801812,0.88,9
4095,69,1,4,0.119544335,1.0,10
7314,1647,1,1,0.23346144,1.0,10
3811,1209,1,4,0.036371123,1.0,10
1277,664,1,3,0.008372221,1.0,10
4309,63,1,2,1.0,0.84,9
2425,672,1,4,0.34037882,1.0,10
7957,1115,1,4,0.10883887,1.0,10
8990,1967,1,4,0.091133684,0.95,10
10339,672,1,4,0.34037882,1.0,10
7380,2004,1,4,0.010705463,0.34,4
2424,638,1,4,0.032253638,0.65,7
9519,171,1,2,0.04529234,0.98,10
3844,1497,3,4,0.036233872,0.76,8
3543,8,3,4,0.04021411,1.0,10
3877,1641,1,4,0.3029097,0.14,2
4847,258,1,3,0.035822123,0.92,10
5041,1497,3,4,0.036233872,0.04,1
5645,1117,1,4,0.14095525,0.99,10
4005,1565,1,4,0.087702446,1.0,10
3646,63,1,2,1.0,1.0,10
2863,506,1,2,0.010430964,1.0,10
5456,609,1,4,0.17622839,1.0,10
4118,1598,1,4,0.010979962,0.13,2
2697,1098,1,4,0.04282185,0.18,2
5112,1089,1,4,0.35437825,1.0,10
3795,65,1,2,0.38855338,1.0,10
7787,1126,1,4,0.04007686,1.0,10
3161,1198,1,4,0.039116114,1.0,10
140,1269,1,4,0.013862202,0.1,1
7139,1411,2,4,0.06958551,0.55,6
6332,63,1,2,1.0,1.0,10
2779,783,1,4,0.018116936,1.0,10
23,1649,1,4,0.24608839,1.0,10
8466,1852,1,1,0.027312655,1.0,10
7489,1062,2,4,0.11377985,0.59,6
9907,1683,1,4,0.06313478,1.0,10
3004,1509,1,4,0.03719462,1.0,10
3751,1317,1,4,0.18034586,1.0,10
8556,1682,1,4,0.12338732,1.0,10
248,1905,1,4,0.03143014,1.0,10
2879,217,1,4,0.041449353,0.99,10
762,865,1,3,0.06437002,0.96,10
4067,765,1,4,0.029645896,1.0,10
7787,1111,1,4,0.015509196,1.0,10
6263,1698,1,4,0.018803185,0.81,9
5291,699,1,4,0.13326928,1.0,10
571,700,1,4,0.04886083,0.99,10
3432,1752,1,4,0.08111446,1.0,10
5028,1141,1,4,0.027312655,0.71,8
3874,143,1,1,0.0113917105,1.0,10
3666,1210,1,4,0.030606642,1.0,10
2798,1115,1,4,0.10883887,1.0,10
4114,237,1,2,0.26447982,1.0,10
7798,1969,1,4,0.053252812,0.77,8
1120,161,1,3,0.049958825,0.0,1
3225,299,1,2,0.035822123,1.0,10
3320,1199,1,4,0.025391161,0.97,10
9096,953,2,4,0.3026352,0.92,10
7240,1121,1,4,0.20861927,1.0,10
2533,1685,1,4,0.038841613,0.99,10
7077,625,1,3,0.039116114,1.0,10
7583,1124,1,4,0.082898706,0.99,10
214,791,1,4,0.016195443,0.83,9
4344,1067,1,4,0.12874004,1.0,10
10155,1667,1,4,0.10568213,1.0,10
8737,748,1,3,0.062036783,1.0,10
10329,841,1,4,0.003705737,0.86,9
9160,1724,1,4,0.015234697,1.0,10
1294,1965,1,4,0.13011254,1.0,10
4985,1689,1,4,0.024430415,1.0,10
6154,1403,3,4,0.114740595,0.11,2
2779,1227,1,4,0.03664562,1.0,10
1237,1067,1,4,0.12874004,1.0,10
82,1327,3,4,0.038841613,1.0,10
1046,1887,1,4,0.37688717,1.0,10
9770,1696,1,4,0.018254187,1.0,10
6386,48,2,2,0.055860553,1.0,10
6205,1743,1,3,0.023469668,1.0,10
3898,637,1,4,0.041586604,1.0,10
1101,1739,1,3,0.0424101,0.94,10
3192,617,1,4,0.05421356,1.0,10
9423,65,1,2,0.38855338,0.59,6
6178,1565,1,4,0.087702446,1.0,10
3636,738,1,4,0.03925336,0.24,3
3998,1105,1,4,0.020861927,1.0,10
1171,64,1,2,0.42410102,1.0,10
5028,1156,1,4,0.04886083,1.0,10
4052,222,1,3,0.053115565,1.0,10
214,176,1,4,0.082486965,0.93,10
1135,836,1,4,0.007136975,0.65,7
1832,1118,1,4,0.049958825,0.99,10
4031,49,2,2,0.07548723,1.0,10
3546,1401,1,4,0.016744442,1.0,10
4747,1434,1,4,0.030469393,0.99,10
4052,24,2,2,0.07329124,1.0,10
83,1661,1,4,0.020450179,1.0,10
7684,1846,1,2,0.044057097,1.0,10
140,916,1,3,0.12517156,1.0,10
7116,453,2,2,0.03362613,1.0,10
7413,1432,1,4,0.032390885,1.0,10
298,1351,1,4,0.0426846,1.0,10
7530,63,1,2,1.0,1.0,10
10511,707,1,4,0.04021411,0.99,10
2695,101,1,1,0.01715619,1.0,10
3432,1777,1,3,0.010019215,1.0,10
4067,1132,1,4,0.023469668,1.0,10
2766,609,1,4,0.17622839,1.0,10
10013,2029,1,4,0.023332419,0.31,4
4985,722,1,4,0.017979687,0.94,10
7957,1504,3,4,0.05188032,1.0,10
7842,1717,1,4,0.013450453,1.0,10
3541,193,1,3,0.030743893,1.0,10
2917,265,1,2,0.08317321,1.0,10
10251,377,1,1,0.013313203,1.0,10
9583,920,2,4,0.098956905,0.81,9
10530,259,1,3,0.20258029,1.0,10
9969,1059,1,4,0.003705737,1.0,10
1231,52,1,2,0.34930003,1.0,10
3007,1487,1,4,0.06299753,1.0,10
6642,1844,1,2,0.048174582,1.0,10
3352,1153,1,4,0.01990118,0.54,6
4067,714,2,4,0.046939336,1.0,10
1166,1402,1,4,0.22948119,0.16,2
3542,1721,1,4,0.014548449,1.0,10
4022,1332,1,4,0.26365632,0.99,10
2410,626,1,4,0.040900357,1.0,10
2697,795,1,4,0.08687895,0.87,9
4005,1092,1,4,0.03486138,1.0,10
2859,1240,1,4,0.017567938,1.0,10
8,1631,1,4,0.15591545,1.0,10
2138,527,1,2,0.020861927,1.0,10
8655,1403,3,4,0.114740595,0.74,8
2362,1348,3,4,0.053801812,0.46,5
3930,1254,1,4,0.03499863,1.0,10
6691,1880,2,4,0.07287949,1.0,10
715,1327,3,4,0.038841613,1.0,10
7828,63,1,2,1.0,1.0,10
8420,740,1,4,0.02580291,1.0,10
8240,485,1,3,0.014822948,0.13,2
1672,1311,1,4,0.0067252265,0.99,10
9316,1649,1,4,0.24608839,0.99,10
3541,1125,1,4,0.18048312,1.0,10
2829,1167,1,4,0.010293714,1.0,10
5477,1743,1,3,0.023469668,0.94,10
3368,73,1,4,0.025391161,0.66,7
7300,953,2,4,0.3026352,1.0,10
8840,20,3,4,0.045566842,0.4,4
4096,51,2,2,0.093055174,0.73,8
1078,204,1,3,0.023057919,1.0,10
4109,0,3,2,0.096349165,1.0,10
5032,66,1,4,0.24046116,0.99,10
9820,1835,1,4,0.05119407,1.0,10
1777,1129,1,4,0.08413395,1.0,10
10038,1681,1,4,0.04886083,1.0,10
9952,1641,1,4,0.3029097,0.45,5
3432,1397,1,4,0.027724404,1.0,10
4054,1216,1,4,0.047351085,1.0,10
980,930,1,4,0.011803458,1.0,10
2525,141,1,1,0.013862202,1.0,10
6935,1507,1,4,0.0076859733,1.0,10
9896,1641,1,4,0.3029097,0.67,7
9566,1905,1,4,0.03143014,0.55,6
2055,674,1,4,0.25322536,1.0,10
9116,63,1,2,1.0,1.0,10
4669,1887,1,4,0.37688717,1.0,10
4435,237,1,2,0.26447982,1.0,10
5936,1231,3,4,0.03362613,0.25,3
10168,887,1,4,0.08880044,0.59,6
9026,1210,1,4,0.030606642,1.0,10
10141,858,1,2,0.09991765,0.16,2
490,1331,1,4,0.14987648,1.0,10
3644,1071,1,4,0.050096076,1.0,10
10286,32,2,2,0.088114195,0.05,1
7163,188,1,1,0.027312655,1.0,10
9293,1844,1,2,0.048174582,0.22,3
10042,1679,1,4,0.19256108,0.99,10
4617,1653,1,4,0.074663736,1.0,10
8108,1932,1,4,0.011117212,1.0,10
5550,1812,1,4,0.08097722,0.28,3
8278,1197,1,4,0.04542959,1.0,10
1098,1402,1,4,0.22948119,1.0,10
2393,1114,1,4,0.63313204,0.99,10
4030,1192,1,4,0.055723306,1.0,10
3542,1112,1,4,0.109799616,1.0,10
2549,1402,1,4,0.22948119,0.6,6
4842,1716,1,4,0.024018666,1.0,10
3807,2004,1,4,0.010705463,1.0,10
8955,236,3,4,0.063821025,0.96,10
8581,1748,1,2,0.050507825,1.0,10
6971,1756,1,4,0.046115838,1.0,10
3157,1331,1,4,0.14987648,1.0,10
6752,919,2,4,0.09607466,0.91,10
2859,221,1,4,0.037743617,1.0,10
147,77,1,2,0.021959923,1.0,10
6179,1129,1,4,0.08413395,0.0,1
1231,611,1,4,0.04570409,1.0,10
5028,1154,1,4,0.024979413,1.0,10
888,63,1,2,1.0,1.0,10
8425,1945,1,2,0.12311282,1.0,10
727,675,1,4,0.12791656,1.0,10
476,1649,1,4,0.24608839,1.0,10
8570,1336,1,4,0.05750755,1.0,10
9484,32,2,2,0.088114195,1.0,10
5300,2032,1,3,0.009607466,1.0,10
9127,861,1,2,0.021959923,0.69,7
8719,1677,1,4,0.1873456,1.0,10
7046,853,2,4,0.04584134,1.0,10
3898,182,1,4,0.032528136,1.0,10
6884,1506,1,1,0.053801812,0.99,10
3412,830,1,4,0.014960198,1.0,10
3792,673,1,4,0.27724403,1.0,10
6978,1248,1,4,0.026763657,1.0,10
8547,916,1,3,0.12517156,1.0,10
3222,1899,2,4,0.022371672,0.74,8
8039,1954,1,4,0.019077683,0.99,10
1833,672,1,4,0.34037882,0.42,5
2,1627,1,4,0.13258304,0.65,7
3874,1692,1,4,0.021822674,1.0,10
8703,1844,1,2,0.048174582,1.0,10
7662,81,1,2,0.020587428,1.0,10
3930,25,2,2,0.050233323,0.93,10
3262,1334,1,4,0.09730991,1.0,10
4327,1631,1,4,0.15591545,0.57,6
6517,712,2,4,0.15289597,0.91,10
5661,1212,1,4,0.026351908,1.0,10
1318,1682,1,4,0.12338732,1.0,10
4552,157,1,3,0.106505625,1.0,10
1307,1072,1,4,0.02292067,1.0,10
9823,1402,1,4,0.22948119,1.0,10
2705,237,1,2,0.26447982,0.53,6
6715,904,1,4,0.0069997255,1.0,10
6544,1067,1,4,0.12874004,1.0,10
10111,35,2,2,0.07397749,1.0,10
7119,1623,1,4,0.19722755,1.0,10
3253,157,1,3,0.106505625,1.0,10
8541,867,1,2,0.04899808,1.0,10
520,1887,1,4,0.37688717,0.46,5
1213,674,1,4,0.25322536,1.0,10
7897,170,1,2,0.098270655,1.0,10
9755,672,1,4,0.34037882,1.0,10
512,677,1,4,0.057782046,1.0,10
1191,639,1,4,0.043782596,1.0,10
1237,197,1,1,0.04570409,1.0,10
8826,172,1,3,0.057919297,0.99,10
3067,1129,1,4,0.08413395,1.0,10
6069,524,2,4,0.22934395,1.0,10
3731,1190,1,4,0.04364535,1.0,10
2742,63,1,2,1.0,1.0,10
9984,1258,1,4,0.23771617,1.0,10
512,1761,2,4,0.0424101,0.16,2
7139,1779,1,1,0.0115289595,0.94,10
9416,1686,1,4,0.09730991,1.0,10
3576,1181,1,4,0.055860553,1.0,10
4118,9,3,4,0.03458688,1.0,10
6423,1199,1,4,0.025391161,1.0,10
3024,1067,1,4,0.12874004,1.0,10
6195,1101,1,4,0.042547353,1.0,10
9103,615,1,2,0.10636838,0.61,7
6967,1694,1,4,0.053801812,0.64,7
7537,702,1,4,0.03746912,1.0,10
2204,1114,1,4,0.63313204,0.99,10
8189,259,1,3,0.20258029,0.0,1
2562,52,1,2,0.34930003,0.48,5
7844,1104,1,4,0.02580291,1.0,10
7958,1243,1,4,0.04899808,1.0,10
4040,85,1,2,0.016469942,1.0,10
7033,1639,1,4,0.19448256,1.0,10
11,1731,1,4,0.049684327,1.0,10
2887,65,1,2,0.38855338,1.0,10
6561,1752,1,4,0.08111446,1.0,10
4802,1627,1,4,0.13258304,0.81,9
7257,795,1,4,0.08687895,1.0,10
4055,194,1,3,0.025116662,1.0,10
7465,1227,1,4,0.03664562,1.0,10
5932,1510,1,4,0.035822123,1.0,10
913,862,1,3,0.028959649,1.0,10
3994,260,1,3,0.12503432,1.0,10
562,1483,2,4,0.053527314,0.0,1
6368,687,1,4,0.030606642,1.0,10
907,1758,1,4,0.04227285,1.0,10
3539,1150,1,4,0.022097172,1.0,10
8826,1876,3,4,0.019763932,0.2,2
6555,616,1,4,0.08111446,1.0,10
4869,47,2,2,0.45127642,1.0,10
7531,1332,1,4,0.26365632,0.99,10
4094,1637,1,4,0.15344496,1.0,10
4847,635,1,4,0.030332144,1.0,10
6112,1746,1,3,0.019077683,0.96,10
6706,1688,1,4,0.046527587,1.0,10
7240,1878,1,4,0.10801537,1.0,10
4067,608,1,4,0.14424925,0.13,2
2859,1111,1,4,0.015509196,1.0,10
9880,1914,1,4,0.03184189,1.0,10
9143,64,1,2,0.42410102,0.69,7
8450,1960,1,4,0.03760637,1.0,10
5084,633,1,3,0.029096898,1.0,10
7747,1734,1,1,0.089349434,0.99,10
1006,690,2,3,0.06766401,1.0,10
472,1732,1,1,0.1593467,0.99,10
4029,1331,1,4,0.14987648,1.0,10
3661,858,1,2,0.09991765,1.0,10
4094,160,1,1,0.04227285,0.24,3
6748,1670,1,4,0.028685149,0.43,5
9463,1359,3,4,0.036096625,0.97,10
8419,167,1,2,0.027312655,1.0,10
8157,63,1,2,1.0,0.02,1
6561,76,1,1,0.021548174,1.0,10
3339,679,1,4,0.07658523,1.0,10
6108,1246,1,4,0.020999176,1.0,10
8419,1360,3,4,0.06629152,0.68,7
5393,172,1,3,0.057919297,0.79,8
2410,64,1,2,0.42410102,1.0,10
5297,1127,1,4,0.080290966,1.0,10
7139,1497,3,4,0.036233872,0.88,9
8473,1199,1,4,0.025391161,1.0,10
7387,1335,1,4,0.10925062,0.37,4
3543,211,1,4,0.03129289,0.46,5
4707,166,1,2,0.046390336,0.04,1
8758,1625,1,4,0.09648641,0.12,2
4761,1402,1,4,0.22948119,1.0,10
3543,1225,1,4,0.038292617,1.0,10
4734,1047,2,4,0.08001647,1.0,10
2214,1481,1,4,0.06189953,1.0,10
998,67,1,3,0.19118857,1.0,10
3428,60,1,3,0.053527314,0.92,10
4067,623,1,3,0.032528136,1.0,10
9659,1243,1,4,0.04899808,1.0,10
6063,1116,1,4,0.08042822,1.0,10
2695,616,1,4,0.08111446,1.0,10
3542,1641,1,4,0.3029097,0.73,8
1417,65,1,2,0.38855338,0.08,1
9426,66,1,4,0.24046116,0.99,10
2533,1688,1,4,0.046527587,0.99,10
2665,1377,1,4,0.047213834,1.0,10
1859,52,1,2,0.34930003,0.63,7
6005,674,1,4,0.25322536,1.0,10
9242,1389,3,4,0.02594016,0.0,1
9305,47,2,2,0.45127642,0.96,10
6080,1884,3,4,0.082075216,1.0,10
8536,1751,1,3,0.24375515,1.0,10
765,1442,1,4,0.07631073,1.0,10
8937,1657,1,4,0.037880868,1.0,10
5751,83,1,2,0.013862202,0.64,7
492,1683,1,4,0.06313478,1.0,10
3541,1498,3,4,0.021273676,1.0,10
3657,157,1,3,0.106505625,0.37,4
2798,1109,1,4,0.026489157,1.0,10
6643,1641,1,4,0.3029097,0.93,10
5555,1233,1,4,0.043782596,1.0,10
4082,1751,1,3,0.24375515,1.0,10
4379,1084,1,4,0.09772166,1.0,10
7537,708,1,4,0.035410374,1.0,10
342,608,1,4,0.14424925,0.55,6
7947,1623,1,4,0.19722755,0.02,1
5777,855,3,4,0.015371947,0.4,4
6147,1750,1,3,0.03115564,1.0,10
2153,243,1,4,0.050096076,1.0,10
6929,1090,1,4,0.15248422,1.0,10
6982,12,3,4,0.04625309,1.0,10
1226,1125,1,4,0.18048312,1.0,10
4833,1679,1,4,0.19256108,1.0,10
140,1662,1,4,0.027587153,0.04,1
4443,1569,1,4,0.13670053,0.99,10
4040,608,1,4,0.14424925,1.0,10
656,1113,1,4,0.017979687,1.0,10
954,1095,1,4,0.03156739,0.96,10
7423,66,1,4,0.24046116,0.37,4
2818,699,1,4,0.13326928,1.0,10
4864,915,3,4,0.019352183,0.17,2
10313,1124,1,4,0.082898706,0.99,10
4374,1048,3,4,0.081388965,0.69,7
6050,673,1,4,0.27724403,0.38,4
8424,1779,1,1,0.0115289595,1.0,10
10306,1818,1,3,0.079467475,0.27,3
512,1647,1,1,0.23346144,0.33,4
7839,1204,1,4,0.055997804,1.0,10
9362,241,1,3,0.09538841,1.0,10
8558,1770,1,2,0.08866319,1.0,10
8588,1410,2,4,0.06258578,0.97,10
194,673,1,4,0.27724403,1.0,10
248,1594,1,4,0.0075487234,1.0,10
5635,64,1,2,0.42410102,0.12,2
9379,1374,1,4,0.023195168,0.94,10
6993,1129,1,4,0.08413395,1.0,10
4020,799,2,4,0.016332693,0.96,10
993,622,1,3,0.033077136,1.0,10
8354,1864,1,2,0.0576448,1.0,10
5692,1887,1,4,0.37688717,1.0,10
76,1481,1,4,0.06189953,0.96,10
140,1424,1,1,0.012901455,0.78,8
8420,1949,1,4,0.024293166,0.99,10
10530,1224,1,4,0.022371672,1.0,10
3874,778,1,4,0.07452649,0.95,10
6670,614,1,2,0.20107055,0.97,10
4103,1567,1,4,0.03390063,1.0,10
3751,1127,1,4,0.080290966,1.0,10
8557,1336,1,4,0.05750755,1.0,10
7018,1276,1,4,0.019763932,1.0,10
3930,1665,1,4,0.028685149,1.0,10
6151,237,1,2,0.26447982,1.0,10
9983,1158,1,4,0.026489157,1.0,10
9369,689,2,4,0.24512765,1.0,10
4040,143,1,1,0.0113917105,1.0,10
4891,1641,1,4,0.3029097,1.0,10
2275,1087,1,4,0.029371398,1.0,10
3269,1756,1,4,0.046115838,1.0,10
3157,1683,1,4,0.06313478,1.0,10
9134,1071,1,4,0.050096076,1.0,10
8550,1270,1,4,0.01990118,1.0,10
3477,256,1,3,0.15015097,1.0,10
6425,64,1,2,0.42410102,1.0,10
10329,1318,1,4,0.012352456,1.0,10
4067,1267,1,4,0.01990118,1.0,10
405,1499,1,4,0.02031293,0.48,5
7401,1200,1,4,0.095662914,1.0,10
4030,1740,1,3,0.039116114,1.0,10
4625,1541,1,4,0.0115289595,0.81,9
8536,1116,1,4,0.08042822,0.97,10
8624,1415,1,2,0.14122975,1.0,10
103,238,1,4,0.14754324,0.49,5
7842,1226,1,4,0.026077408,0.99,10
1171,1751,1,3,0.24375515,1.0,10
4018,1497,3,4,0.036233872,0.37,4
1412,737,1,2,0.036508374,0.04,1
7436,1649,1,4,0.24608839,0.99,10
10467,1210,1,4,0.030606642,1.0,10
10300,1897,1,4,0.020861927,1.0,10
6935,942,1,4,0.015646445,0.99,10
6752,197,1,1,0.04570409,0.44,5
6335,616,1,4,0.08111446,1.0,10
4249,1604,1,4,0.008097721,1.0,10
9397,259,1,3,0.20258029,1.0,10
4379,1190,1,4,0.04364535,1.0,10
7962,1685,1,4,0.038841613,0.99,10
5297,1121,1,4,0.20861927,1.0,10
4067,1605,1,4,0.011254461,1.0,10
7845,51,2,2,0.093055174,1.0,10
2180,657,1,3,0.010842712,0.83,9
10432,681,1,4,0.05091957,1.0,10
5139,1732,1,1,0.1593467,0.99,10
6386,1268,1,4,0.011254461,1.0,10
5599,237,1,2,0.26447982,1.0,10
9588,2031,1,4,0.014960198,0.85,9
483,1469,1,4,0.015234697,1.0,10
4095,1415,1,2,0.14122975,0.96,10
6706,1853,1,2,0.026214657,1.0,10
3576,793,1,3,0.013724952,1.0,10
8467,27,2,2,0.059154544,1.0,10
4701,40,2,2,0.07919297,0.88,9
95,1444,2,4,0.10321164,1.0,10
10284,1074,1,4,0.044057097,0.73,8
1576,644,1,2,0.008921219,1.0,10
1101,1117,1,4,0.14095525,0.99,10
9695,1748,1,2,0.050507825,1.0,10
135,1653,1,4,0.074663736,1.0,10
8015,1409,1,4,0.018528685,1.0,10
8547,1681,1,4,0.04886083,1.0,10
1209,1732,1,1,0.1593467,0.99,10
6022,1641,1,4,0.3029097,1.0,10
10210,730,1,4,0.009332967,1.0,10
10528,1821,1,1,0.08221246,1.0,10
7842,1199,1,4,0.025391161,1.0,10
4067,190,1,4,0.058468297,1.0,10
7139,1824,1,1,0.023881417,0.81,9
9001,43,2,2,0.05160582,1.0,10
1673,609,1,4,0.17622839,1.0,10
4119,1630,1,4,0.36426023,1.0,10
9435,1679,1,4,0.19256108,1.0,10
6637,1887,1,4,0.37688717,1.0,10
4746,69,1,4,0.119544335,1.0,10
4812,887,1,4,0.08880044,1.0,10
6063,608,1,4,0.14424925,1.0,10
3540,1182,1,4,0.04597859,1.0,10
3987,1120,1,4,0.03925336,0.11,2
6621,1516,1,4,0.023057919,1.0,10
10518,1114,1,4,0.63313204,0.99,10
8388,257,1,3,0.03705737,1.0,10
7892,1114,1,4,0.63313204,0.99,10
4910,1016,1,4,0.015783696,1.0,10
1691,718,1,4,0.093329675,0.15,2
5751,1522,1,4,0.015097447,1.0,10
3874,24,2,2,0.07329124,1.0,10
9349,55,1,4,0.076447986,1.0,10
6188,672,1,4,0.34037882,1.0,10
9403,1966,1,4,0.058742795,1.0,10
6071,855,3,4,0.015371947,1.0,10
7780,1887,1,4,0.37688717,1.0,10
2863,527,1,2,0.020861927,0.35,4
3930,1627,1,4,0.13258304,1.0,10
10316,650,1,2,0.016058194,1.0,10
7139,1864,1,2,0.0576448,0.52,6
5195,173,1,3,0.10183914,0.57,6
1239,1884,3,4,0.082075216,1.0,10
1845,1120,1,4,0.03925336,1.0,10
4067,757,1,4,0.019352183,1.0,10
5101,1629,1,4,0.042547353,1.0,10
8906,1090,1,4,0.15248422,0.87,9
2987,1314,1,4,0.0064507276,0.99,10
6473,27,2,2,0.059154544,0.82,9
524,917,1,2,0.096760914,1.0,10
4005,1598,1,4,0.010979962,1.0,10
2413,737,1,2,0.036508374,1.0,10
352,1122,1,4,0.06231128,0.99,10
4994,1066,1,4,0.040900357,1.0,10
2525,117,1,1,0.013313203,1.0,10
6902,1641,1,4,0.3029097,1.0,10
5458,52,1,2,0.34930003,1.0,10
7969,179,1,1,0.053252812,0.33,4
7234,63,1,2,1.0,1.0,10
4464,1372,1,4,0.020175679,1.0,10
3157,239,1,4,0.072055995,0.99,10
2959,916,1,3,0.12517156,0.13,2
5366,1732,1,1,0.1593467,0.96,10
4992,1688,1,4,0.046527587,1.0,10
829,68,1,4,0.13011254,1.0,10
2803,1819,1,2,0.016744442,1.0,10
3157,1943,1,3,0.085094705,0.19,2
3874,1208,1,4,0.02552841,1.0,10
4985,1364,3,4,0.00850947,1.0,10
3874,1092,1,4,0.03486138,0.93,10
6830,1201,1,4,0.03115564,1.0,10
7842,1177,1,4,0.061625034,1.0,10
10489,1428,1,3,0.01701894,1.0,10
2697,1673,1,4,0.01962668,1.0,10
8424,679,1,4,0.07658523,1.0,10
10233,1851,1,2,0.05462531,1.0,10
220,1675,1,4,0.027587153,0.06,1
3874,262,1,3,0.0568213,1.0,10
4094,1722,1,4,0.010979962,1.0,10
4040,1565,1,4,0.087702446,1.0,10
4067,980,1,4,0.006862476,1.0,10
4656,1230,2,4,0.03115564,0.38,4
2798,978,1,4,0.0046664835,1.0,10
4172,1335,1,4,0.10925062,0.99,10
131,1063,2,4,0.10225089,1.0,10
7118,604,3,4,0.103486136,1.0,10
8277,66,1,4,0.24046116,0.99,10
4057,1684,1,4,0.06821301,1.0,10
7962,1177,1,4,0.061625034,1.0,10
8006,1884,3,4,0.082075216,0.98,10
4671,1756,1,4,0.046115838,1.0,10
561,1138,1,4,0.015371947,1.0,10
2572,529,1,2,0.01427395,1.0,10
5032,1494,1,4,0.027038155,1.0,10
10055,1271,1,4,0.03801812,1.0,10
6610,1205,1,4,0.356986,1.0,10
9263,2101,1,4,0.002607741,1.0,10
2294,1402,1,4,0.22948119,1.0,10
4040,620,1,4,0.036233872,1.0,10
2664,1641,1,4,0.3029097,0.98,10
9344,690,2,3,0.06766401,1.0,10
7637,1079,1,4,0.03362613,0.95,10
9001,217,1,4,0.041449353,0.27,3
4072,1484,3,4,0.017979687,1.0,10
9026,1158,1,4,0.026489157,1.0,10
4030,859,1,2,0.024293166,1.0,10
6263,1795,1,4,0.033214383,1.0,10
6915,279,1,2,0.041586604,1.0,10
7960,1840,3,4,0.041861102,0.97,10
10132,615,1,2,0.10636838,1.0,10
1758,212,1,2,0.06780126,1.0,10
3123,1253,1,4,0.023195168,0.21,3
380,1887,1,4,0.37688717,1.0,10
6332,1752,1,4,0.08111446,1.0,10
555,233,3,4,0.033214383,0.14,2
4072,701,1,4,0.04844908,0.3,3
2798,1428,1,3,0.01701894,1.0,10
8473,161,1,3,0.049958825,1.0,10
8088,639,1,4,0.043782596,1.0,10
2814,1440,1,4,0.25459787,1.0,10
4113,1047,2,4,0.08001647,1.0,10
7531,1643,1,4,0.10623113,1.0,10
6555,1680,1,4,0.16044469,1.0,10
8955,920,2,4,0.098956905,0.94,10
3898,196,1,1,0.027175404,1.0,10
4088,65,1,2,0.38855338,1.0,10
4055,3,3,2,0.027861653,1.0,10
2071,1843,1,2,0.144661,0.47,5
6565,1079,1,4,0.03362613,1.0,10
7858,1190,1,4,0.04364535,1.0,10
3874,215,1,4,0.089623936,1.0,10
7774,1840,3,4,0.041861102,0.62,7
3540,171,1,2,0.04529234,1.0,10
9284,161,1,3,0.049958825,1.0,10
2621,240,1,4,0.055311557,1.0,10
9367,927,1,4,0.024567664,1.0,10
8753,1884,3,4,0.082075216,1.0,10
4268,1444,2,4,0.10321164,1.0,10
8861,636,1,4,0.041037608,1.0,10
3319,1229,1,4,0.05366456,0.17,2
8861,1099,1,4,0.034724128,1.0,10
2399,1180,1,4,0.038429864,1.0,10
