user_id,item_id,Title,Semester,Class,App,Lockdown,Ease, Age,Married,rating
72,20,12,2,1,0.75,3,0.75,2,0.0,4
392,23,62,1,1,0.5,3,0.25,3,0.0,2
177,20,12,1,1,1.0,1,0.75,3,1.0,5
452,65,70,1,3,0.75,3,1.0,2,0.0,5
41,29,37,2,3,0.5,3,0.5,3,0.0,4
62,54,55,2,1,0.75,3,0.5,3,1.0,2
210,33,50,2,3,0.5,2,0.5,3,0.0,2
122,33,50,1,1,0.0,3,0.0,2,0.0,2
55,31,9,2,1,0.75,3,1.0,2,0.0,5
182,25,36,2,3,0.5,2,0.75,5,0.0,5
17,67,47,2,1,0.5,3,0.25,2,0.0,1
166,22,33,1,1,0.5,3,0.5,3,0.0,3
33,61,25,1,3,0.5,2,0.5,5,1.0,4
377,37,27,1,1,0.5,3,0.5,2,1.0,1
174,57,67,1,3,0.5,2,0.5,2,0.0,5
73,0,17,1,2,0.25,2,0.0,2,0.0,2
343,25,36,2,1,1.0,3,0.75,1,1.0,4
383,36,64,1,1,0.75,3,0.75,3,0.0,2
248,5,5,1,2,0.75,3,0.5,2,0.0,5
418,43,28,1,3,0.75,3,0.75,3,0.0,4
272,36,64,1,3,1.0,3,0.75,2,0.0,5
122,48,30,1,1,0.75,3,0.5,2,0.0,4
269,59,69,1,1,0.5,3,1.0,2,0.0,2
395,37,27,1,1,1.0,3,0.5,2,0.0,5
422,68,2,1,1,0.75,3,1.0,3,0.0,5
104,29,37,2,3,1.0,2,0.75,3,1.0,5
153,57,67,1,1,0.75,3,0.5,3,0.0,2
380,44,40,1,1,0.75,3,0.5,3,0.0,3
304,23,62,2,1,0.25,3,0.0,3,0.0,1
443,53,19,1,3,1.0,1,0.5,2,0.0,5
403,43,28,1,3,1.0,3,1.0,2,0.0,3
141,12,56,2,2,0.0,3,0.25,3,0.0,1
167,21,10,1,3,0.25,3,0.25,2,0.0,3
277,50,61,2,3,0.0,2,0.0,3,1.0,1
431,61,25,2,1,1.0,3,0.75,3,0.0,5
303,22,33,2,3,1.0,3,0.5,3,0.0,3
272,65,70,1,3,0.75,3,0.75,2,0.0,4
228,31,9,2,3,1.0,3,0.75,5,1.0,5
210,27,49,2,3,0.25,2,0.25,3,0.0,2
98,66,4,1,3,1.0,3,0.5,3,0.0,4
418,36,64,1,3,0.75,3,0.75,3,0.0,5
242,48,30,1,3,1.0,2,0.5,2,0.0,5
222,28,39,1,1,0.5,3,0.75,3,0.0,2
262,26,26,2,3,0.5,3,0.25,2,1.0,2
450,67,47,1,1,0.25,3,0.75,2,0.0,1
175,48,30,1,3,1.0,3,1.0,3,0.0,5
245,48,30,1,3,0.75,3,0.75,5,0.0,5
174,29,37,1,3,0.0,2,0.25,2,0.0,2
414,24,46,2,1,0.75,3,0.5,2,0.0,4
417,34,42,1,3,0.75,3,0.5,3,0.0,4
153,62,63,1,1,0.75,3,0.5,3,0.0,2
281,40,3,1,1,1.0,3,1.0,5,1.0,5
60,67,47,1,3,0.5,1,0.5,5,1.0,3
107,56,18,1,1,0.5,3,1.0,3,0.0,4
154,29,37,1,1,1.0,3,0.75,3,1.0,4
376,65,70,2,1,1.0,3,0.5,3,0.0,5
139,25,36,2,3,0.75,2,0.75,3,0.0,4
278,20,12,2,3,1.0,2,0.0,2,0.0,3
158,37,27,1,1,0.75,3,1.0,3,1.0,4
120,26,26,2,3,0.0,2,0.75,3,0.0,1
351,68,2,2,1,0.75,3,1.0,2,0.0,5
346,23,62,1,3,0.5,3,0.5,2,1.0,3
331,11,43,2,2,0.25,3,0.25,2,0.0,2
322,23,62,1,1,0.25,3,0.25,3,0.0,1
125,34,42,1,1,0.25,3,0.25,2,0.0,1
231,56,18,1,1,0.75,3,0.5,4,0.0,4
246,35,60,2,1,0.75,3,0.25,3,0.0,4
122,68,2,2,3,1.0,3,0.5,2,0.0,5
276,28,39,1,3,0.5,2,0.5,2,0.0,5
189,21,10,1,1,0.25,3,0.5,3,0.0,1
160,21,10,1,3,0.0,3,0.25,3,1.0,1
123,31,9,1,3,0.25,1,0.75,2,0.0,4
271,39,14,1,1,0.75,3,0.75,3,0.0,5
244,65,70,1,1,1.0,3,0.5,1,0.0,4
74,44,40,1,1,0.25,3,0.5,2,0.0,1
34,20,12,2,1,0.75,3,0.5,3,0.0,4
446,43,28,1,1,0.0,3,0.0,2,0.0,1
136,39,14,1,1,1.0,3,0.75,2,0.0,5
285,23,62,1,1,0.25,3,0.25,2,0.0,2
80,2,23,1,2,0.25,2,0.5,3,1.0,2
412,34,42,1,1,1.0,1,1.0,3,1.0,5
4,22,33,1,1,0.25,3,0.5,3,1.0,2
351,23,62,2,1,0.0,3,0.75,2,0.0,1
244,60,66,1,1,1.0,3,0.75,1,0.0,4
312,24,46,2,3,0.25,3,0.25,2,0.0,1
332,39,14,1,1,1.0,3,0.75,2,0.0,4
98,31,9,1,1,0.5,3,0.5,3,0.0,3
310,13,34,2,2,0.75,3,0.75,2,0.0,4
241,26,26,1,1,0.0,3,0.0,2,0.0,1
387,27,49,1,1,0.25,3,0.5,2,0.0,2
374,31,9,2,3,1.0,3,0.75,3,0.0,5
244,22,33,1,3,0.5,3,0.5,1,0.0,4
122,47,8,2,1,0.25,3,0.0,2,0.0,2
265,48,30,1,1,0.75,3,0.25,3,0.0,5
414,48,30,2,1,0.75,3,0.75,2,0.0,4
110,57,67,1,1,1.0,3,0.75,2,0.0,4
124,38,57,1,3,1.0,3,1.0,3,1.0,5
124,62,63,1,3,1.0,3,1.0,3,1.0,3
71,32,16,1,3,0.5,3,0.75,3,0.0,3
145,35,60,1,3,0.0,3,0.0,2,0.0,2
26,22,33,1,1,0.0,3,0.0,2,0.0,1
244,30,20,1,1,1.0,3,1.0,1,0.0,5
30,23,62,1,1,0.0,3,0.25,2,0.0,2
145,37,27,1,3,0.75,3,0.5,2,0.0,3
150,65,70,1,3,0.5,2,0.5,3,0.0,4
83,20,12,1,1,1.0,3,0.75,5,1.0,5
225,59,69,1,1,0.25,3,0.25,2,0.0,2
122,49,21,2,1,0.5,3,0.0,2,0.0,2
78,53,19,2,1,0.75,3,0.25,1,1.0,4
419,9,59,1,2,0.0,2,0.0,3,0.0,1
322,41,7,1,1,0.75,3,0.5,3,0.0,4
318,20,12,1,3,0.75,3,0.75,3,0.0,1
229,29,37,1,1,1.0,3,1.0,3,0.0,4
358,31,9,1,3,0.25,2,0.25,2,0.0,3
198,26,26,1,1,0.25,3,0.25,2,0.0,3
249,50,61,1,1,1.0,3,1.0,2,0.0,5
163,59,69,1,3,0.25,3,0.25,2,0.0,2
136,18,53,1,2,0.5,3,0.0,2,0.0,2
121,2,23,2,2,0.75,3,0.5,2,0.0,5
32,62,63,2,3,0.5,2,0.75,2,0.0,4
345,48,30,2,1,1.0,3,1.0,2,0.0,5
29,20,12,2,3,0.5,3,0.5,2,0.0,3
375,39,14,2,1,0.75,3,0.5,2,0.0,4
118,32,16,1,3,0.75,3,0.75,3,1.0,5
172,30,20,1,3,0.0,2,0.75,3,1.0,1
82,23,62,2,3,0.5,3,0.75,3,0.0,2
387,23,62,1,1,0.0,3,0.75,2,0.0,1
6,31,9,1,3,0.75,2,0.25,3,0.0,3
310,49,21,1,1,0.25,3,0.25,2,0.0,2
344,20,12,1,1,1.0,3,0.75,3,0.0,5
83,23,62,1,1,0.5,3,0.5,5,1.0,2
253,27,49,2,1,0.75,3,0.75,2,0.0,5
365,32,16,2,1,0.75,3,1.0,3,1.0,4
131,56,18,2,1,0.25,3,0.25,2,0.0,3
392,4,41,2,2,0.25,3,0.25,3,0.0,2
42,39,14,2,1,1.0,3,0.5,2,0.0,4
179,27,49,2,3,0.5,2,0.5,3,0.0,2
53,33,50,2,1,0.25,3,0.75,2,0.0,1
204,40,3,1,1,1.0,3,0.5,1,0.0,5
61,54,55,1,1,0.75,3,0.5,2,0.0,4
136,20,12,1,3,1.0,3,1.0,2,0.0,5
396,24,46,1,3,0.75,3,0.75,3,0.0,5
286,45,68,1,3,0.0,3,0.5,3,0.0,3
295,30,20,1,3,1.0,3,0.5,3,0.0,5
95,18,53,1,2,0.5,2,0.5,2,0.0,2
417,36,64,1,3,1.0,3,0.75,3,0.0,5
441,25,36,1,1,0.0,3,0.0,1,1.0,1
277,26,26,2,3,0.0,2,0.0,3,1.0,1
197,15,54,1,2,0.5,2,0.5,2,0.0,2
54,37,27,1,1,1.0,3,0.75,3,0.0,5
397,28,39,2,3,1.0,2,0.5,2,0.0,5
58,68,2,1,3,0.75,3,0.75,3,0.0,4
191,49,21,2,1,0.5,3,0.25,2,0.0,4
395,56,18,1,1,1.0,3,0.5,2,0.0,5
185,18,53,1,2,0.5,2,1.0,2,0.0,2
361,37,27,1,1,0.75,3,0.5,3,1.0,3
264,30,20,2,3,0.75,3,0.5,3,0.0,4
311,31,9,2,1,1.0,3,0.5,3,0.0,5
150,34,42,1,3,1.0,2,0.75,3,0.0,5
63,24,46,2,3,0.0,3,0.25,2,0.0,2
145,55,29,1,3,1.0,3,1.0,2,0.0,4
15,8,44,1,2,0.75,2,0.5,2,0.0,4
396,60,66,1,1,0.25,3,0.5,3,0.0,2
229,51,15,1,1,0.75,3,0.75,3,0.0,2
31,10,31,1,2,0.5,2,0.25,2,0.0,3
11,9,59,1,2,0.25,2,0.5,2,0.0,1
422,50,61,1,1,0.25,3,0.0,3,0.0,3
89,48,30,2,1,1.0,3,0.5,2,0.0,5
203,8,44,2,2,0.75,3,0.75,4,0.0,4
212,69,65,2,3,1.0,2,0.25,3,0.0,3
17,29,37,2,1,0.75,3,0.75,2,0.0,5
274,69,65,2,3,0.75,3,0.25,2,0.0,4
229,61,25,1,1,1.0,3,0.75,3,0.0,5
403,46,35,2,1,1.0,3,0.75,2,0.0,5
396,20,12,1,3,0.75,3,0.5,3,0.0,4
424,36,64,2,1,0.75,3,0.75,3,0.0,4
44,67,47,1,1,0.25,3,0.25,2,0.0,3
238,29,37,1,1,0.5,3,0.5,3,0.0,4
206,15,54,1,2,1.0,3,1.0,3,0.0,5
280,26,26,2,1,0.25,3,0.5,2,0.0,3
47,26,26,2,1,0.25,3,0.25,3,0.0,2
60,48,30,1,3,0.5,1,0.5,5,1.0,3
10,63,45,1,3,0.25,3,0.25,3,0.0,1
418,24,46,1,3,1.0,3,0.75,3,0.0,5
123,49,21,1,3,0.75,1,0.75,2,0.0,4
265,69,65,1,1,0.25,3,0.75,3,0.0,4
98,37,27,1,1,0.25,3,0.25,3,0.0,2
265,57,67,1,3,0.75,3,0.75,3,0.0,5
426,10,31,2,2,1.0,3,1.0,2,0.0,5
392,25,36,1,1,1.0,3,0.75,3,0.0,5
219,52,6,2,1,0.0,3,0.0,2,0.0,1
274,29,37,2,3,1.0,3,0.25,2,0.0,4
229,48,30,1,3,1.0,3,0.75,3,0.0,5
74,40,3,1,1,0.75,3,0.75,2,0.0,5
2,57,67,1,1,1.0,3,1.0,3,0.0,5
309,30,20,1,1,0.5,3,0.25,3,0.0,2
196,24,46,2,3,0.25,2,0.5,3,0.0,2
244,59,69,1,1,0.75,3,0.75,1,0.0,5
62,51,15,1,3,0.75,3,0.75,3,1.0,4
345,25,36,2,1,0.75,3,1.0,2,0.0,4
55,49,21,2,1,0.0,3,0.0,2,0.0,1
228,42,13,2,1,1.0,3,0.75,5,1.0,5
135,18,53,1,2,0.0,3,0.0,3,0.0,1
302,48,30,2,3,1.0,3,0.75,3,0.0,5
158,7,24,1,2,0.75,3,0.75,3,1.0,4
75,20,12,1,1,0.25,3,1.0,3,0.0,2
435,65,70,2,3,0.75,3,0.75,2,0.0,4
451,29,37,1,3,1.0,3,1.0,3,0.0,5
273,50,61,2,3,0.25,2,0.25,3,0.0,1
315,1,48,1,2,0.0,3,0.5,3,0.0,2
388,49,21,1,1,0.5,3,0.75,1,0.0,3
390,33,50,2,3,0.5,3,0.5,3,0.0,2
167,55,29,1,3,0.25,3,0.25,2,0.0,2
54,33,50,2,3,0.0,3,0.25,3,0.0,1
263,40,3,2,3,0.0,2,1.0,3,0.0,3
99,29,37,1,1,1.0,3,1.0,3,0.0,5
365,69,65,2,1,0.5,3,0.5,3,1.0,4
244,8,44,1,2,0.25,3,0.0,1,0.0,2
224,6,11,2,2,0.75,3,0.5,3,0.0,4
93,4,41,1,2,0.0,3,0.25,3,1.0,1
435,55,29,2,3,0.75,3,0.5,2,0.0,4
372,48,30,2,3,0.75,3,0.5,3,0.0,5
196,60,66,2,3,1.0,2,0.5,3,0.0,5
27,27,49,1,1,0.5,3,0.5,3,0.0,2
177,33,50,2,3,0.5,2,0.5,3,1.0,2
317,36,64,1,1,0.5,3,0.5,5,1.0,4
353,54,55,2,1,0.5,3,0.5,3,0.0,3
360,59,69,1,1,0.75,3,0.75,2,0.0,4
123,30,20,1,3,0.5,1,0.75,2,0.0,4
283,24,46,1,1,0.75,3,0.5,2,0.0,4
411,24,46,1,1,0.75,3,0.75,1,0.0,4
437,20,12,1,3,1.0,2,0.5,2,0.0,5
326,11,43,1,2,0.75,3,0.5,1,1.0,3
136,39,14,1,3,0.75,3,0.75,2,0.0,4
265,43,28,1,1,1.0,3,0.0,3,0.0,5
188,26,26,1,3,0.5,1,0.75,5,1.0,2
145,41,7,1,3,0.75,3,0.5,2,0.0,4
272,43,28,1,3,1.0,3,0.75,2,0.0,5
81,29,37,1,1,0.75,3,0.75,2,0.0,5
150,26,26,1,3,0.5,2,0.5,3,0.0,2
111,39,14,2,3,1.0,3,0.75,3,0.0,5
177,34,42,1,1,0.25,1,0.25,3,1.0,2
368,23,62,1,1,1.0,3,0.75,2,0.0,5
361,28,39,1,3,0.5,1,0.75,3,1.0,4
208,48,30,1,1,0.75,3,0.75,2,0.0,4
143,36,64,1,3,1.0,3,0.5,3,1.0,5
318,21,10,1,1,0.5,3,0.5,3,0.0,1
396,68,2,1,3,0.5,3,0.75,3,0.0,4
24,26,26,1,1,1.0,3,0.75,2,0.0,5
377,20,12,1,3,1.0,3,0.75,2,1.0,5
136,6,11,1,2,1.0,3,0.75,2,0.0,5
218,21,10,1,3,0.25,3,0.5,3,1.0,2
404,41,7,1,1,0.75,3,0.5,2,0.0,4
272,44,40,1,3,0.5,3,0.75,2,0.0,4
342,26,26,1,1,0.5,3,0.75,2,0.0,4
244,56,18,1,3,0.75,3,0.75,1,0.0,5
314,63,45,2,1,0.25,3,0.25,2,0.0,1
202,68,2,2,3,0.5,2,0.25,3,0.0,4
311,21,10,2,1,0.0,3,0.5,3,0.0,3
21,69,65,2,1,0.75,3,0.75,3,0.0,5
168,17,22,1,2,0.75,2,0.5,3,1.0,5
422,0,17,1,2,1.0,3,0.75,3,0.0,5
143,21,10,1,3,0.5,3,0.5,3,1.0,1
199,35,60,1,1,0.25,3,0.5,5,1.0,2
422,24,46,2,3,0.5,3,0.75,3,0.0,4
222,26,26,1,3,0.0,3,0.5,3,0.0,1
52,20,12,1,1,1.0,3,0.5,3,0.0,5
37,27,49,1,1,0.75,3,0.5,3,0.0,2
108,62,63,1,3,0.0,3,0.0,1,1.0,1
350,27,49,1,1,0.5,3,0.75,3,0.0,4
340,8,44,1,2,0.75,2,1.0,2,0.0,4
155,24,46,1,1,0.75,3,0.75,3,1.0,4
407,30,20,1,1,0.5,3,0.5,3,0.0,2
63,48,30,2,1,0.75,3,0.75,2,0.0,4
361,39,14,1,1,0.75,3,0.25,3,1.0,4
339,56,18,2,3,0.5,2,0.25,3,0.0,2
329,68,2,1,3,0.0,2,0.0,2,0.0,1
118,60,66,1,3,1.0,3,0.75,3,1.0,4
308,6,11,1,2,0.75,2,0.5,2,0.0,4
439,23,62,1,1,0.25,3,1.0,3,0.0,2
143,24,46,1,3,1.0,3,0.5,3,1.0,5
84,53,19,1,1,0.5,3,0.5,3,0.0,2
302,67,47,2,1,0.25,3,0.25,3,0.0,1
229,54,55,1,1,1.0,3,0.75,3,0.0,4
357,33,50,1,1,0.5,3,0.5,2,0.0,2
282,64,32,2,1,0.5,3,0.5,2,0.0,4
221,33,50,1,1,0.5,3,0.0,2,0.0,2
121,13,34,2,2,0.75,3,0.5,2,0.0,4
193,26,26,1,1,0.25,3,0.25,3,0.0,1
12,27,49,1,1,0.75,3,0.75,3,0.0,4
158,19,51,1,2,0.25,3,0.5,3,1.0,3
352,57,67,1,1,1.0,3,0.75,2,0.0,5
441,20,12,1,1,0.0,3,0.0,1,1.0,1
188,24,46,1,3,0.75,1,0.75,5,1.0,4
106,19,51,1,2,0.25,2,0.25,2,0.0,2
317,26,26,1,1,0.0,3,0.5,5,1.0,1
295,20,12,1,3,1.0,3,0.75,3,0.0,5
450,65,70,1,1,0.5,3,0.75,2,0.0,2
319,40,3,1,1,1.0,1,1.0,2,0.0,4
3,37,27,2,1,1.0,3,0.5,3,1.0,3
287,29,37,1,1,0.75,3,0.5,2,0.0,3
19,3,38,1,2,0.0,2,0.75,3,0.0,1
1,31,9,1,3,0.5,3,0.5,2,0.0,2
124,28,39,1,1,0.75,3,1.0,3,1.0,5
131,37,27,2,1,0.25,3,0.5,2,0.0,2
41,62,63,1,1,0.75,3,0.5,3,0.0,4
55,49,21,2,3,0.0,3,0.0,2,0.0,1
244,6,11,1,2,1.0,3,0.75,1,0.0,4
443,32,16,1,3,1.0,1,0.75,2,0.0,5
131,61,25,2,3,1.0,3,1.0,2,0.0,5
272,37,27,1,3,0.75,3,0.75,2,0.0,4
136,25,36,1,1,0.75,3,0.75,2,0.0,4
19,0,17,1,2,0.75,2,0.75,3,0.0,4
0,48,30,1,3,0.75,3,0.75,2,0.0,4
242,69,65,1,3,1.0,2,0.5,2,0.0,5
368,22,33,1,3,0.75,3,0.75,2,0.0,4
380,48,30,1,1,0.75,3,0.5,3,0.0,5
352,40,3,1,1,0.75,3,0.75,2,0.0,4
91,34,42,1,1,0.5,3,0.5,2,0.0,2
45,8,44,1,2,1.0,2,1.0,2,0.0,5
280,4,41,2,2,0.25,3,0.5,2,0.0,2
102,33,50,1,3,0.5,3,0.5,3,0.0,3
342,27,49,1,1,0.75,3,0.75,2,0.0,3
24,0,17,1,2,1.0,3,0.75,2,0.0,5
224,1,48,2,2,1.0,3,0.75,3,0.0,5
318,48,30,1,1,0.75,3,0.75,3,0.0,4
22,7,24,1,2,0.75,3,0.75,3,1.0,4
304,47,8,2,1,0.75,3,0.5,3,0.0,4
197,12,56,1,2,0.5,2,0.25,2,0.0,1
41,20,12,1,1,0.75,3,0.5,3,0.0,4
60,52,6,1,3,0.5,1,0.5,5,1.0,3
405,13,34,1,2,0.75,2,0.5,3,0.0,5
317,43,28,1,1,0.0,3,0.5,5,1.0,3
123,56,18,1,3,0.5,1,0.5,2,0.0,4
136,26,26,1,1,1.0,3,1.0,2,0.0,5
421,48,30,2,3,0.75,3,0.25,2,0.0,4
155,13,34,1,2,0.0,3,0.25,3,1.0,1
181,39,14,1,1,0.75,3,0.5,3,0.0,4
30,30,20,1,1,1.0,3,0.75,2,0.0,5
214,26,26,1,3,0.25,3,0.25,2,0.0,1
177,23,62,2,3,0.5,2,0.5,3,1.0,2
98,48,30,1,1,0.75,3,0.75,3,0.0,4
25,47,8,2,1,0.5,3,0.5,2,0.0,2
407,59,69,1,1,1.0,3,0.75,3,0.0,5
58,55,29,1,1,1.0,3,0.5,3,0.0,4
453,33,50,1,1,0.25,3,0.0,2,0.0,2
435,20,12,2,3,0.75,3,1.0,2,0.0,4
249,45,68,1,1,1.0,3,1.0,2,0.0,5
135,12,56,1,2,1.0,3,1.0,3,0.0,5
37,48,30,1,1,1.0,3,0.75,3,0.0,5
384,42,13,1,3,0.0,1,0.5,3,0.0,1
158,21,10,1,1,1.0,3,1.0,3,1.0,5
181,67,47,1,1,0.0,3,0.0,3,0.0,1
345,55,29,2,1,0.5,3,0.5,2,0.0,3
124,61,25,1,1,1.0,3,1.0,3,1.0,5
221,50,61,1,1,0.75,3,0.25,2,0.0,4
395,31,9,1,3,0.75,3,0.5,2,0.0,4
181,21,10,1,1,0.0,3,0.0,3,0.0,1
362,28,39,1,1,0.5,3,0.0,3,0.0,2
237,59,69,1,1,1.0,3,0.75,3,0.0,5
272,56,18,1,3,1.0,3,0.75,2,0.0,5
88,14,58,2,2,1.0,3,0.75,2,0.0,5
422,42,13,2,3,1.0,3,0.5,3,0.0,2
300,30,20,1,3,1.0,3,0.75,2,0.0,4
305,30,20,1,3,0.25,3,0.5,3,1.0,2
54,20,12,2,3,0.75,3,0.75,3,0.0,5
280,20,12,2,1,0.5,3,0.5,2,0.0,3
257,31,9,2,3,0.5,3,0.75,3,0.0,4
119,26,26,1,1,0.5,3,0.75,5,1.0,5
8,8,44,1,2,0.75,2,0.5,2,0.0,5
103,27,49,1,3,0.75,3,0.75,3,1.0,5
383,47,8,1,3,0.0,3,0.25,3,0.0,1
147,37,27,2,1,0.5,3,0.5,3,0.0,3
256,26,26,2,1,1.0,3,0.75,2,0.0,5
374,25,36,2,3,1.0,3,0.75,3,0.0,4
41,21,10,2,3,0.25,3,0.5,3,0.0,4
214,36,64,1,3,0.25,3,0.25,2,0.0,1
22,57,67,2,3,0.75,3,0.5,3,1.0,4
101,15,54,1,2,0.0,2,0.0,3,1.0,1
380,24,46,1,1,0.25,3,0.5,3,0.0,5
279,26,26,1,1,0.5,3,0.25,2,0.0,2
81,46,35,1,1,0.5,3,0.5,2,0.0,5
1,22,33,2,1,0.75,3,0.75,2,0.0,3
301,49,21,2,3,0.5,3,0.75,3,0.0,5
200,19,51,2,2,0.25,3,0.25,3,0.0,2
379,23,62,2,1,0.25,3,0.25,3,0.0,2
286,20,12,1,1,0.5,3,0.75,3,0.0,3
301,69,65,2,1,0.75,3,1.0,3,0.0,5
244,39,14,1,1,1.0,3,0.75,1,0.0,4
358,25,36,1,3,0.25,2,0.25,2,0.0,1
290,3,38,1,2,0.75,3,0.5,2,0.0,3
23,43,28,2,3,0.5,2,0.5,3,1.0,5
62,40,3,2,1,0.75,3,0.75,3,1.0,5
1,57,67,2,1,1.0,3,0.75,2,0.0,5
141,38,57,1,1,0.25,3,0.25,3,0.0,1
266,38,57,1,1,0.5,3,0.5,3,0.0,2
270,56,18,2,1,0.75,3,0.75,2,0.0,4
336,31,9,2,3,0.25,2,0.0,2,0.0,4
388,69,65,1,1,0.5,3,0.5,1,0.0,4
192,39,14,1,1,1.0,3,1.0,3,0.0,5
322,20,12,1,1,0.5,3,0.5,3,0.0,5
279,58,1,1,3,0.5,3,0.5,2,0.0,2
227,7,24,1,2,0.5,2,0.5,2,0.0,4
392,69,65,1,1,1.0,3,1.0,3,0.0,5
435,35,60,2,3,0.5,3,0.5,2,0.0,2
370,40,3,2,1,1.0,3,1.0,2,0.0,4
189,33,50,1,1,0.75,3,0.25,3,0.0,5
412,57,67,1,1,1.0,1,1.0,3,1.0,5
184,30,20,1,1,0.25,3,0.5,3,0.0,1
310,15,54,2,2,0.5,3,0.0,2,0.0,1
315,68,2,1,1,1.0,3,1.0,3,0.0,5
74,64,32,1,3,0.75,3,0.75,2,0.0,4
238,35,60,1,1,0.5,3,0.5,3,0.0,2
136,20,12,1,1,0.75,3,0.75,2,0.0,4
111,29,37,2,3,1.0,3,1.0,3,0.0,5
130,67,47,2,3,1.0,2,1.0,3,0.0,5
296,66,4,1,3,0.75,3,0.25,3,1.0,4
186,43,28,1,3,0.5,2,0.5,5,1.0,2
219,48,30,2,3,1.0,3,0.5,2,0.0,5
365,67,47,2,1,0.0,3,0.25,3,1.0,1
135,0,17,1,2,0.75,3,0.75,3,0.0,4
166,20,12,1,1,0.75,3,0.5,3,0.0,5
63,29,37,2,3,1.0,3,0.75,2,0.0,4
134,12,56,1,2,0.25,2,0.0,3,0.0,2
105,29,37,1,1,0.75,3,0.5,3,0.0,4
435,43,28,2,3,0.5,3,0.5,2,0.0,3
359,42,13,2,3,0.5,3,0.75,2,1.0,2
373,6,11,1,2,0.25,3,0.5,3,1.0,2
121,16,52,2,2,0.25,3,0.25,2,0.0,2
238,68,2,1,1,0.5,3,0.5,3,0.0,4
185,4,41,1,2,1.0,2,0.75,2,0.0,5
259,21,10,2,3,0.25,2,0.25,3,1.0,2
34,20,12,2,3,0.75,3,0.5,3,0.0,4
82,63,45,1,1,0.25,3,0.25,3,0.0,2
41,38,57,1,1,0.25,3,0.25,3,0.0,1
421,8,44,2,2,1.0,3,0.5,2,0.0,5
300,43,28,1,3,0.5,3,0.5,2,0.0,3
341,36,64,1,3,0.0,3,0.25,2,0.0,1
243,57,67,2,1,1.0,3,1.0,3,0.0,5
451,30,20,1,3,0.5,3,0.5,3,0.0,3
111,29,37,2,1,1.0,3,1.0,3,0.0,5
217,48,30,1,3,0.5,1,0.5,2,0.0,4
15,10,31,1,2,0.5,2,0.5,2,0.0,2
120,69,65,2,3,0.0,2,0.75,3,0.0,1
394,62,63,1,1,0.5,3,0.5,4,0.0,2
159,17,22,1,2,0.75,3,0.5,3,0.0,4
274,46,35,2,3,0.5,3,0.25,2,0.0,3
361,31,9,1,1,0.75,3,0.75,3,1.0,5
157,63,45,1,3,0.25,2,0.75,2,0.0,2
376,39,14,2,1,1.0,3,0.75,3,0.0,5
237,56,18,1,1,0.75,3,0.5,3,0.0,4
378,57,67,2,1,1.0,3,0.5,3,0.0,5
223,37,27,2,1,1.0,3,0.75,2,0.0,5
315,24,46,1,1,1.0,3,0.75,3,0.0,4
124,59,69,1,1,0.25,3,0.5,3,1.0,5
414,29,37,1,3,1.0,3,0.75,2,0.0,5
272,24,46,2,1,0.0,3,0.5,2,0.0,1
384,53,19,1,3,0.5,1,0.75,3,0.0,3
420,30,20,1,1,0.25,3,0.0,3,0.0,1
254,48,30,1,1,0.75,3,0.5,2,0.0,5
265,30,20,1,3,0.0,3,0.0,3,0.0,1
66,3,38,1,2,0.25,2,0.25,2,0.0,1
273,39,14,2,3,0.75,2,0.25,3,0.0,5
301,23,62,2,3,0.25,3,0.5,3,0.0,3
447,24,46,1,1,0.5,3,0.25,2,0.0,4
141,15,54,2,2,0.25,3,0.25,3,0.0,2
212,35,60,2,3,0.75,2,0.25,3,0.0,3
442,62,63,1,1,1.0,3,0.5,3,0.0,5
24,3,38,1,2,1.0,3,1.0,2,0.0,5
4,49,21,1,1,1.0,3,0.75,3,1.0,5
228,59,69,2,1,1.0,3,0.75,5,1.0,5
195,5,5,2,2,0.75,3,0.75,3,0.0,4
404,37,27,1,1,1.0,3,0.5,2,0.0,5
78,39,14,2,1,0.0,3,0.0,1,1.0,1
246,36,64,2,1,0.5,3,0.5,3,0.0,5
188,68,2,1,3,0.75,1,0.5,5,1.0,5
175,39,14,1,3,1.0,3,1.0,3,0.0,5
111,45,68,2,3,1.0,3,1.0,3,0.0,5
356,56,18,1,1,1.0,3,0.75,3,0.0,5
293,28,39,2,1,0.25,3,0.5,3,0.0,1
138,0,17,2,2,0.25,3,0.5,2,0.0,2
7,59,69,1,1,1.0,3,0.25,3,0.0,5
141,9,59,2,2,0.75,3,0.75,3,0.0,4
417,31,9,1,3,0.75,3,0.5,3,0.0,5
124,34,42,1,1,1.0,3,0.75,3,1.0,5
47,31,9,2,3,1.0,3,0.75,3,0.0,5
125,33,50,1,1,0.0,3,0.5,2,0.0,1
346,30,20,1,3,0.0,3,0.0,2,1.0,1
448,49,21,1,1,0.75,3,0.5,3,0.0,5
441,30,20,1,1,0.75,3,0.25,1,1.0,4
157,25,36,1,3,0.5,2,0.25,2,0.0,3
145,48,30,1,3,1.0,3,0.75,2,0.0,4
272,44,40,2,1,0.0,3,0.5,2,0.0,1
369,5,5,1,2,0.75,2,0.25,2,0.0,4
257,19,51,2,2,0.25,3,0.0,3,0.0,1
58,48,30,1,3,0.5,3,0.75,3,0.0,5
9,4,41,1,2,1.0,2,0.0,3,0.0,5
448,30,20,1,1,0.25,3,0.25,3,0.0,2
